,t_county,wind_speed,avg_temp_K,air_density,case_id,faa_ors,faa_asn,usgs_pr_id,eia_id,t_state,t_fips,p_name,p_year,p_tnum,p_cap,t_manu_x,t_model,t_cap,t_hh,t_rd,t_rsa,t_ttlh,retrofit,retrofit_year,t_conf_atr,t_conf_loc,t_img_date,t_img_srce,xlong,ylat,t_manu_y,tower_material,corrosion_protection,rotor_material,rotor_max_speed,rotor_tip_speed,rated_wind_speed,power_calc,power_calc_kW,percent_power_cap
1840,Taylor County,4.8,292.26,1.223039532,3101844,19-059854,2019-WTE-8922-OE,,63639,IA,19173,Contrail,2020,41,112.42,GE Wind,GE2.82-127,2820,89,127,12667.69,152.4,0,,3,1,3/7/20,Digital Globe,-94.803383,40.644447,GE Wind,,,,,,,856705.6641,856.7056641,30.37963348
1841,Taylor County,4.8,292.26,1.223039532,3100578,19-059822,2019-WTE-8908-OE,,63639,IA,19173,Contrail,2020,41,112.42,GE Wind,GE2.82-127,2820,89,127,12667.69,152.4,0,,3,1,3/7/20,Digital Globe,-94.798424,40.664925,GE Wind,,,,,,,856705.6641,856.7056641,30.37963348
1842,Taylor County,4.8,292.26,1.223039532,3102757,19-060137,2019-WTE-8923-OE,,63639,IA,19173,Contrail,2020,41,112.42,GE Wind,GE2.82-127,2820,89,127,12667.69,152.4,0,,3,1,3/7/20,Digital Globe,-94.78833,40.703621,GE Wind,,,,,,,856705.6641,856.7056641,30.37963348
1843,Taylor County,4.8,292.26,1.223039532,3108309,19-060261,2019-WTE-8898-OE,,63639,IA,19173,Contrail,2020,41,112.42,GE Wind,GE2.72-116,2720,90,116,10568.32,148.1,0,,3,1,3/7/20,Digital Globe,-94.854408,40.669018,GE Wind,Steel,Painted,GFRP,,,,714726.9632,714.7269632,26.27672659
1844,Taylor County,4.8,292.26,1.223039532,3102236,19-060204,2020-WTE-3984-OE,,63639,IA,19173,Contrail,2020,41,112.42,GE Wind,GE2.3-116,2300,80,116,10568.32,138.1,0,,3,1,3/7/20,Digital Globe,-94.784439,40.729656,GE Wind,Steel,Painted,GFRP,,,,714726.9632,714.7269632,31.07508536
1845,Taylor County,4.8,292.26,1.223039532,3102014,19-059853,2019-WTE-8912-OE,,63639,IA,19173,Contrail,2020,41,112.42,GE Wind,GE2.82-127,2820,89,127,12667.69,152.4,0,,3,1,3/7/20,Digital Globe,-94.811668,40.644932,GE Wind,,,,,,,856705.6641,856.7056641,30.37963348
1846,Taylor County,4.8,292.26,1.223039532,3102660,19-060076,2019-WTE-8902-OE,,63639,IA,19173,Contrail,2020,41,112.42,GE Wind,GE2.72-116,2720,90,116,10568.32,148.1,0,,3,1,3/7/20,Digital Globe,-94.824821,40.665279,GE Wind,Steel,Painted,GFRP,,,,714726.9632,714.7269632,26.27672659
1847,Taylor County,4.8,292.26,1.223039532,3105580,19-060286,2019-WTE-8897-OE,,63639,IA,19173,Contrail,2020,41,112.42,GE Wind,GE2.72-116,2720,90,116,10568.32,148.1,0,,3,1,3/7/20,Digital Globe,-94.859039,40.668747,GE Wind,Steel,Painted,GFRP,,,,714726.9632,714.7269632,26.27672659
1848,Taylor County,4.8,292.26,1.223039532,3105770,19-060287,2019-WTE-8906-OE,,63639,IA,19173,Contrail,2020,41,112.42,GE Wind,GE2.82-127,2820,89,127,12667.69,152.4,0,,3,1,3/7/20,Digital Globe,-94.794724,40.700165,GE Wind,,,,,,,856705.6641,856.7056641,30.37963348
1849,Taylor County,4.8,292.26,1.223039532,3102726,19-060026,2019-WTE-8903-OE,,63639,IA,19173,Contrail,2020,41,112.42,GE Wind,GE2.72-116,2720,90,116,10568.32,148.1,0,,3,1,3/7/20,Digital Globe,-94.820145,40.70031,GE Wind,Steel,Painted,GFRP,,,,714726.9632,714.7269632,26.27672659
1850,Taylor County,4.8,292.26,1.223039532,3102387,19-060177,2019-WTE-8907-OE,,63639,IA,19173,Contrail,2020,41,112.42,GE Wind,GE2.82-127,2820,89,127,12667.69,152.4,0,,3,1,3/7/20,Digital Globe,-94.795761,40.690708,GE Wind,,,,,,,856705.6641,856.7056641,30.37963348
1851,Taylor County,4.8,292.26,1.223039532,3103286,19-060031,2019-WTE-8905-OE,,63639,IA,19173,Contrail,2020,41,112.42,GE Wind,GE2.82-127,2820,89,127,12667.69,152.4,0,,3,1,3/7/20,Digital Globe,-94.812607,40.698734,GE Wind,,,,,,,856705.6641,856.7056641,30.37963348
1852,Taylor County,4.8,292.26,1.223039532,3103289,19-060128,2019-WTE-8924-OE,,63639,IA,19173,Contrail,2020,41,112.42,GE Wind,GE2.82-127,2820,89,127,12667.69,152.4,0,,3,1,3/7/20,Digital Globe,-94.786987,40.721718,GE Wind,,,,,,,856705.6641,856.7056641,30.37963348
1853,Taylor County,4.8,292.26,1.223039532,3105629,19-060278,2019-WTE-8936-OE,,63639,IA,19173,Contrail,2020,41,112.42,GE Wind,GE2.82-127,2820,89,127,12667.69,152.4,0,,3,1,3/7/20,Digital Globe,-94.796547,40.711967,GE Wind,,,,,,,856705.6641,856.7056641,30.37963348
1854,Taylor County,4.8,292.26,1.223039532,3105560,19-060277,2019-WTE-8899-OE,,63639,IA,19173,Contrail,2020,41,112.42,GE Wind,GE2.72-116,2720,90,116,10568.32,148.1,0,,3,1,3/7/20,Digital Globe,-94.85656,40.654427,GE Wind,Steel,Painted,GFRP,,,,714726.9632,714.7269632,26.27672659
1855,Taylor County,4.8,292.26,1.223039532,3106254,19-060260,2019-WTE-8896-OE,,63639,IA,19173,Contrail,2020,41,112.42,GE Wind,GE2.3-116,2300,80,116,10568.32,138.1,0,,3,1,3/7/20,Digital Globe,-94.871147,40.666672,GE Wind,Steel,Painted,GFRP,,,,714726.9632,714.7269632,31.07508536
1856,Taylor County,4.8,292.26,1.223039532,3101027,19-059891,2019-WTE-8914-OE,,63639,IA,19173,Contrail,2020,41,112.42,GE Wind,GE2.82-127,2820,89,127,12667.69,152.4,0,,3,1,3/7/20,Digital Globe,-94.807762,40.628384,GE Wind,,,,,,,856705.6641,856.7056641,30.37963348
1857,Taylor County,4.8,292.26,1.223039532,3101491,19-059930,2019-WTE-8931-OE,,63639,IA,19173,Contrail,2020,41,112.42,GE Wind,GE2.82-127,2820,89,127,12667.69,152.4,0,,3,1,3/7/20,Digital Globe,-94.829964,40.715111,GE Wind,,,,,,,856705.6641,856.7056641,30.37963348
1858,Taylor County,4.8,292.26,1.223039532,3101883,19-059831,2019-WTE-8910-OE,,63639,IA,19173,Contrail,2020,41,112.42,GE Wind,GE2.82-127,2820,89,127,12667.69,152.4,0,,3,1,3/7/20,Digital Globe,-94.804268,40.653652,GE Wind,,,,,,,856705.6641,856.7056641,30.37963348
1859,Taylor County,4.8,292.26,1.223039532,3100904,19-059915,2019-WTE-8917-OE,,63639,IA,19173,Contrail,2020,41,112.42,GE Wind,GE2.82-127,2820,89,127,12667.69,152.4,0,,3,1,3/7/20,Digital Globe,-94.833572,40.602608,GE Wind,,,,,,,856705.6641,856.7056641,30.37963348
1860,Taylor County,4.8,292.26,1.223039532,3102336,19-060032,2019-WTE-8945-OE,,63639,IA,19173,Contrail,2020,41,112.42,GE Wind,GE2.82-127,2820,89,127,12667.69,152.4,0,,3,1,3/7/20,Digital Globe,-94.782188,40.739017,GE Wind,,,,,,,856705.6641,856.7056641,30.37963348
1861,Taylor County,4.8,292.26,1.223039532,3103093,19-060028,2019-WTE-8930-OE,,63639,IA,19173,Contrail,2020,41,112.42,GE Wind,GE2.82-127,2820,89,127,12667.69,152.4,0,,3,1,3/7/20,Digital Globe,-94.812584,40.724495,GE Wind,,,,,,,856705.6641,856.7056641,30.37963348
1862,Taylor County,4.8,292.26,1.223039532,3105740,19-060252,2019-WTE-8938-OE,,63639,IA,19173,Contrail,2020,41,112.42,GE Wind,GE2.82-127,2820,89,127,12667.69,152.4,0,,3,1,3/7/20,Digital Globe,-94.802048,40.730373,GE Wind,,,,,,,856705.6641,856.7056641,30.37963348
1863,Taylor County,4.8,292.26,1.223039532,3103074,19-060030,2019-WTE-8904-OE,,63639,IA,19173,Contrail,2020,41,112.42,GE Wind,GE2.72-116,2720,90,116,10568.32,148.1,0,,3,1,3/7/20,Digital Globe,-94.815269,40.704765,GE Wind,Steel,Painted,GFRP,,,,714726.9632,714.7269632,26.27672659
1864,Taylor County,4.8,292.26,1.223039532,3100991,19-059816,2019-WTE-8927-OE,,63639,IA,19173,Contrail,2020,41,112.42,GE Wind,GE2.82-127,2820,89,127,12667.69,152.4,0,,3,1,3/7/20,Digital Globe,-94.786034,40.67075,GE Wind,,,,,,,856705.6641,856.7056641,30.37963348
1865,Taylor County,4.8,292.26,1.223039532,3101047,19-059929,2019-WTE-8921-OE,,63639,IA,19173,Contrail,2020,41,112.42,GE Wind,GE2.82-127,2820,89,127,12667.69,152.4,0,,3,1,3/7/20,Digital Globe,-94.907463,40.593395,GE Wind,,,,,,,856705.6641,856.7056641,30.37963348
1866,Taylor County,4.8,292.26,1.223039532,3102386,19-060127,2019-WTE-8944-OE,,63639,IA,19173,Contrail,2020,41,112.42,GE Wind,GE2.82-127,2820,89,127,12667.69,152.4,0,,3,1,3/7/20,Digital Globe,-94.778847,40.731506,GE Wind,,,,,,,856705.6641,856.7056641,30.37963348
1867,Taylor County,4.8,292.26,1.223039532,3103282,19-060154,2019-WTE-8895-OE,,63639,IA,19173,Contrail,2020,41,112.42,GE Wind,GE2.3-116,2300,80,116,10568.32,138.1,0,,3,1,3/7/20,Digital Globe,-94.863182,40.68256,GE Wind,Steel,Painted,GFRP,,,,714726.9632,714.7269632,31.07508536
1868,Taylor County,4.8,292.26,1.223039532,3066747,48-017114,2016-WTW-9071-OE,30730,56291,TX,48441,Horse Hollow Expansion,2005,140,210,GE Wind,GE1.5-87,1500,80,87,5944.68,123.4,1,2017,3,3,2/26/19,Digital Globe,-100.023621,32.243374,,,,,,,,402033.9168,402.0339168,26.80226112
1869,Taylor County,4.8,292.26,1.223039532,3067225,48-017115,2016-WTW-9070-OE,30728,56291,TX,48441,Horse Hollow Expansion,2005,140,210,GE Wind,GE1.5-87,1500,80,87,5944.68,123.4,1,2017,3,3,2/26/19,Digital Globe,-100.025787,32.243023,,,,,,,,402033.9168,402.0339168,26.80226112
1870,Taylor County,4.8,292.26,1.223039532,3079991,48-015843,2016-WTW-9470-OE,30470,56291,TX,48441,Horse Hollow II,2006,130,299,Siemens Gamesa Renewable Energy,SG-2.3-108,2300,80,108,9160.88,134.1,1,2017,3,3,5/31/18,Digital Globe,-99.936607,32.187096,Siemens Gamesa Renewable Energy,Steel,Painted,GRE,,,,619542.9304,619.5429304,26.93664915
1871,Taylor County,4.8,292.26,1.223039532,3080067,48-015794,2016-WTW-9450-OE,30513,56291,TX,48441,Horse Hollow II,2006,130,299,Siemens Gamesa Renewable Energy,SG-2.3-108,2300,80,108,9160.88,134.1,1,2017,3,3,5/31/18,Digital Globe,-99.947212,32.198589,Siemens Gamesa Renewable Energy,Steel,Painted,GRE,,,,619542.9304,619.5429304,26.93664915
1872,Taylor County,4.8,292.26,1.223039532,3080036,48-015998,2016-WTW-9442-OE,30511,56291,TX,48441,Horse Hollow II,2006,130,299,Siemens Gamesa Renewable Energy,SG-2.3-108,2300,80,108,9160.88,134.1,1,2017,3,3,2/26/19,Digital Globe,-100.051758,32.198399,Siemens Gamesa Renewable Energy,Steel,Painted,GRE,,,,619542.9304,619.5429304,26.93664915
1873,Taylor County,4.8,292.26,1.223039532,3111552,48-015797,2016-WTW-9444-OE,,56291,TX,48441,Horse Hollow II,2006,130,299,Siemens Gamesa Renewable Energy,SG-2.3-108,2300,80,108,9160.88,134.1,1,2017,3,3,2/5/21,Digital Globe,-99.997742,32.178516,Siemens Gamesa Renewable Energy,Steel,Painted,GRE,,,,619542.9304,619.5429304,26.93664915
1874,Taylor County,4.8,292.26,1.223039532,3079883,48-015986,2016-WTW-9437-OE,30557,56291,TX,48441,Horse Hollow II,2006,130,299,Siemens Gamesa Renewable Energy,SG-2.3-108,2300,80,108,9160.88,134.1,1,2017,3,3,2/26/19,Digital Globe,-100.045166,32.207584,Siemens Gamesa Renewable Energy,Steel,Painted,GRE,,,,619542.9304,619.5429304,26.93664915
1875,Taylor County,4.8,292.26,1.223039532,3081452,48-015991,2016-WTW-9430-OE,30648,56291,TX,48441,Horse Hollow II,2006,130,299,Siemens Gamesa Renewable Energy,SG-2.3-108,2300,80,108,9160.88,134.1,1,2017,3,3,2/26/19,Digital Globe,-100.117813,32.22963,Siemens Gamesa Renewable Energy,Steel,Painted,GRE,,,,619542.9304,619.5429304,26.93664915
1876,Taylor County,4.8,292.26,1.223039532,3080037,48-015705,2016-WTW-9452-OE,30502,56291,TX,48441,Horse Hollow II,2006,130,299,Siemens Gamesa Renewable Energy,SG-2.3-108,2300,80,108,9160.88,134.1,1,2017,3,3,5/31/18,Digital Globe,-99.941628,32.19743,Siemens Gamesa Renewable Energy,Steel,Painted,GRE,,,,619542.9304,619.5429304,26.93664915
1877,Taylor County,4.8,292.26,1.223039532,3081001,48-016063,2016-WTW-9356-OE,30906,56291,TX,48441,Horse Hollow II,2006,130,299,Siemens Gamesa Renewable Energy,SG-2.3-108,2300,80,108,9160.88,134.1,1,2017,3,3,2/26/19,Digital Globe,-100.146004,32.266811,Siemens Gamesa Renewable Energy,Steel,Painted,GRE,,,,619542.9304,619.5429304,26.93664915
1878,Taylor County,4.8,292.26,1.223039532,3080782,48-015844,2016-WTW-9446-OE,30552,56291,TX,48441,Horse Hollow II,2006,130,299,Siemens Gamesa Renewable Energy,SG-2.3-108,2300,80,108,9160.88,134.1,1,2017,3,3,5/31/18,Digital Globe,-99.94046,32.206669,Siemens Gamesa Renewable Energy,Steel,Painted,GRE,,,,619542.9304,619.5429304,26.93664915
1879,Taylor County,4.8,292.26,1.223039532,3080952,48-017151,2016-WTW-9440-OE,30537,56291,TX,48441,Horse Hollow II,2006,130,299,Siemens Gamesa Renewable Energy,SG-2.3-108,2300,80,108,9160.88,134.1,1,2017,3,3,2/26/19,Digital Globe,-100.036812,32.203247,Siemens Gamesa Renewable Energy,Steel,Painted,GRE,,,,619542.9304,619.5429304,26.93664915
1880,Taylor County,4.8,292.26,1.223039532,3080970,48-015702,2016-WTW-9462-OE,30530,56291,TX,48441,Horse Hollow II,2006,130,299,Siemens Gamesa Renewable Energy,SG-2.3-108,2300,80,108,9160.88,134.1,1,2017,3,3,10/15/19,Digital Globe,-99.912346,32.201218,Siemens Gamesa Renewable Energy,Steel,Painted,GRE,,,,619542.9304,619.5429304,26.93664915
1881,Taylor County,4.8,292.26,1.223039532,3080196,48-015840,2016-WTW-9468-OE,30478,56291,TX,48441,Horse Hollow II,2006,130,299,Siemens Gamesa Renewable Energy,SG-2.3-108,2300,80,108,9160.88,134.1,1,2017,3,3,5/31/18,Digital Globe,-99.953461,32.190498,Siemens Gamesa Renewable Energy,Steel,Painted,GRE,,,,619542.9304,619.5429304,26.93664915
1882,Taylor County,4.8,292.26,1.223039532,3080647,48-015842,2016-WTW-9469-OE,30471,56291,TX,48441,Horse Hollow II,2006,130,299,Siemens Gamesa Renewable Energy,SG-2.3-108,2300,80,108,9160.88,134.1,1,2017,3,3,5/31/18,Digital Globe,-99.940025,32.187424,Siemens Gamesa Renewable Energy,Steel,Painted,GRE,,,,619542.9304,619.5429304,26.93664915
1883,Taylor County,4.8,292.26,1.223039532,3080342,48-015841,2016-WTW-9451-OE,30512,56291,TX,48441,Horse Hollow II,2006,130,299,Siemens Gamesa Renewable Energy,SG-2.3-108,2300,80,108,9160.88,134.1,1,2017,3,3,5/31/18,Digital Globe,-99.944084,32.198536,Siemens Gamesa Renewable Energy,Steel,Painted,GRE,,,,619542.9304,619.5429304,26.93664915
1884,Taylor County,4.8,292.26,1.223039532,3081124,48-015383,2016-WTW-9427-OE,30759,56291,TX,48441,Horse Hollow II,2006,130,299,Siemens Gamesa Renewable Energy,SG-2.3-108,2300,80,108,9160.88,134.1,1,2017,3,3,2/26/19,Digital Globe,-100.092514,32.249634,Siemens Gamesa Renewable Energy,Steel,Painted,GRE,,,,619542.9304,619.5429304,26.93664915
1885,Taylor County,4.8,292.26,1.223039532,3079586,48-015993,2016-WTW-9432-OE,30638,56291,TX,48441,Horse Hollow II,2006,130,299,Siemens Gamesa Renewable Energy,SG-2.3-108,2300,80,108,9160.88,134.1,1,2017,3,3,2/26/19,Digital Globe,-100.083611,32.226563,Siemens Gamesa Renewable Energy,Steel,Painted,GRE,,,,619542.9304,619.5429304,26.93664915
1886,Taylor County,4.8,292.26,1.223039532,3080035,48-015839,2016-WTW-9445-OE,30448,56291,TX,48441,Horse Hollow II,2006,130,299,Siemens Gamesa Renewable Energy,SG-2.3-108,2300,80,108,9160.88,134.1,1,2017,3,3,2/26/19,Digital Globe,-99.995132,32.176971,Siemens Gamesa Renewable Energy,Steel,Painted,GRE,,,,619542.9304,619.5429304,26.93664915
1887,Taylor County,4.8,292.26,1.223039532,3080024,48-015701,2016-WTW-9461-OE,30529,56291,TX,48441,Horse Hollow II,2006,130,299,Siemens Gamesa Renewable Energy,SG-2.3-108,2300,80,108,9160.88,134.1,1,2017,3,3,10/15/19,Digital Globe,-99.914986,32.20084,Siemens Gamesa Renewable Energy,Steel,Painted,GRE,,,,619542.9304,619.5429304,26.93664915
1888,Taylor County,4.8,292.26,1.223039532,3080957,48-015845,2016-WTW-9448-OE,30555,56291,TX,48441,Horse Hollow II,2006,130,299,Siemens Gamesa Renewable Energy,SG-2.3-108,2300,80,108,9160.88,134.1,1,2017,3,3,5/31/18,Digital Globe,-99.931633,32.207279,Siemens Gamesa Renewable Energy,Steel,Painted,GRE,,,,619542.9304,619.5429304,26.93664915
1889,Taylor County,4.8,292.26,1.223039532,3081103,48-015996,2016-WTW-9435-OE,30573,56291,TX,48441,Horse Hollow II,2006,130,299,Siemens Gamesa Renewable Energy,SG-2.3-108,2300,80,108,9160.88,134.1,1,2017,3,3,2/26/19,Digital Globe,-100.07135,32.211613,Siemens Gamesa Renewable Energy,Steel,Painted,GRE,,,,619542.9304,619.5429304,26.93664915
1890,Taylor County,4.8,292.26,1.223039532,3065790,48-016105,2016-WTW-9369-OE,30780,56291,TX,48441,Horse Hollow II,2006,130,299,Siemens Gamesa Renewable Energy,SG-2.3-108,2300,80,108,9160.88,134.1,1,2017,3,3,2/26/19,Digital Globe,-100.14843,32.252613,Siemens Gamesa Renewable Energy,Steel,Painted,GRE,,,,619542.9304,619.5429304,26.93664915
1891,Taylor County,4.8,292.26,1.223039532,3081280,48-015694,2016-WTW-9454-OE,30489,56291,TX,48441,Horse Hollow II,2006,130,299,Siemens Gamesa Renewable Energy,SG-2.3-108,2300,80,108,9160.88,134.1,1,2017,3,3,10/15/19,Digital Globe,-99.936211,32.1959,Siemens Gamesa Renewable Energy,Steel,Painted,GRE,,,,619542.9304,619.5429304,26.93664915
1892,Taylor County,4.8,292.26,1.223039532,3081503,48-015692,2016-WTW-9467-OE,30481,56291,TX,48441,Horse Hollow II,2006,130,299,Siemens Gamesa Renewable Energy,SG-2.3-108,2300,80,108,9160.88,134.1,1,2017,3,3,5/31/18,Digital Globe,-99.956421,32.191658,Siemens Gamesa Renewable Energy,Steel,Painted,GRE,,,,619542.9304,619.5429304,26.93664915
1893,Taylor County,4.8,292.26,1.223039532,3080944,48-015640,2016-WTW-9426-OE,30764,56291,TX,48441,Horse Hollow II,2006,130,299,Siemens Gamesa Renewable Energy,SG-2.3-108,2300,80,108,9160.88,134.1,1,2017,3,3,2/26/19,Digital Globe,-100.097672,32.251068,Siemens Gamesa Renewable Energy,Steel,Painted,GRE,,,,619542.9304,619.5429304,26.93664915
1894,Taylor County,4.8,292.26,1.223039532,3065745,48-015796,2016-WTW-9443-OE,30447,56291,TX,48441,Horse Hollow II,2006,130,299,Siemens Gamesa Renewable Energy,SG-2.3-108,2300,80,108,9160.88,134.1,1,2017,3,3,2/26/19,Digital Globe,-100.00071,32.176872,Siemens Gamesa Renewable Energy,Steel,Painted,GRE,,,,619542.9304,619.5429304,26.93664915
1895,Taylor County,4.8,292.26,1.223039532,3080972,48-015987,2016-WTW-9438-OE,30550,56291,TX,48441,Horse Hollow II,2006,130,299,Siemens Gamesa Renewable Energy,SG-2.3-108,2300,80,108,9160.88,134.1,1,2017,3,3,2/26/19,Digital Globe,-100.042511,32.206154,Siemens Gamesa Renewable Energy,Steel,Painted,GRE,,,,619542.9304,619.5429304,26.93664915
1896,Taylor County,4.8,292.26,1.223039532,3080509,48-015800,2016-WTW-9475-OE,30451,56291,TX,48441,Horse Hollow II,2006,130,299,Siemens Gamesa Renewable Energy,SG-2.3-108,2300,80,108,9160.88,134.1,1,2017,3,3,5/31/18,Digital Globe,-99.933624,32.177887,Siemens Gamesa Renewable Energy,Steel,Painted,GRE,,,,619542.9304,619.5429304,26.93664915
1897,Taylor County,4.8,292.26,1.223039532,3080461,48-015704,2016-WTW-9465-OE,30534,56291,TX,48441,Horse Hollow II,2006,130,299,Siemens Gamesa Renewable Energy,SG-2.3-108,2300,80,108,9160.88,134.1,1,2017,3,3,10/15/19,Digital Globe,-99.904434,32.202293,Siemens Gamesa Renewable Energy,Steel,Painted,GRE,,,,619542.9304,619.5429304,26.93664915
1898,Taylor County,4.8,292.26,1.223039532,3080225,48-015361,2016-WTW-9471-OE,30461,56291,TX,48441,Horse Hollow II,2006,130,299,Siemens Gamesa Renewable Energy,SG-2.3-108,2300,80,108,9160.88,134.1,1,2017,3,3,5/31/18,Digital Globe,-99.957024,32.183167,Siemens Gamesa Renewable Energy,Steel,Painted,GRE,,,,619542.9304,619.5429304,26.93664915
1899,Taylor County,4.8,292.26,1.223039532,3080974,48-015798,2016-WTW-9473-OE,30453,56291,TX,48441,Horse Hollow II,2006,130,299,Siemens Gamesa Renewable Energy,SG-2.3-108,2300,80,108,9160.88,134.1,1,2017,3,3,5/31/18,Digital Globe,-99.939102,32.178902,Siemens Gamesa Renewable Energy,Steel,Painted,GRE,,,,619542.9304,619.5429304,26.93664915
1900,Taylor County,4.8,292.26,1.223039532,3080080,48-015698,2016-WTW-9458-OE,30499,56291,TX,48441,Horse Hollow II,2006,130,299,Siemens Gamesa Renewable Energy,SG-2.3-108,2300,80,108,9160.88,134.1,1,2017,3,3,10/15/19,Digital Globe,-99.922699,32.197006,Siemens Gamesa Renewable Energy,Steel,Painted,GRE,,,,619542.9304,619.5429304,26.93664915
1901,Taylor County,4.8,292.26,1.223039532,3080704,48-015799,2016-WTW-9474-OE,30452,56291,TX,48441,Horse Hollow II,2006,130,299,Siemens Gamesa Renewable Energy,SG-2.3-108,2300,80,108,9160.88,134.1,1,2017,3,3,5/31/18,Digital Globe,-99.936363,32.178825,Siemens Gamesa Renewable Energy,Steel,Painted,GRE,,,,619542.9304,619.5429304,26.93664915
1902,Taylor County,4.8,292.26,1.223039532,3079630,48-015847,2016-WTW-9472-OE,30465,56291,TX,48441,Horse Hollow II,2006,130,299,Siemens Gamesa Renewable Energy,SG-2.3-108,2300,80,108,9160.88,134.1,1,2017,3,3,5/31/18,Digital Globe,-99.952972,32.183498,Siemens Gamesa Renewable Energy,Steel,Painted,GRE,,,,619542.9304,619.5429304,26.93664915
1903,Taylor County,4.8,292.26,1.223039532,3081220,48-015995,2016-WTW-9434-OE,30570,56291,TX,48441,Horse Hollow II,2006,130,299,Siemens Gamesa Renewable Energy,SG-2.3-108,2300,80,108,9160.88,134.1,1,2017,3,3,2/26/19,Digital Globe,-100.074745,32.210579,Siemens Gamesa Renewable Energy,Steel,Painted,GRE,,,,619542.9304,619.5429304,26.93664915
1904,Taylor County,4.8,292.26,1.223039532,3080894,48-015693,2016-WTW-9453-OE,30488,56291,TX,48441,Horse Hollow II,2006,130,299,Siemens Gamesa Renewable Energy,SG-2.3-108,2300,80,108,9160.88,134.1,1,2017,3,3,5/31/18,Digital Globe,-99.938942,32.19566,Siemens Gamesa Renewable Energy,Steel,Painted,GRE,,,,619542.9304,619.5429304,26.93664915
1905,Taylor County,4.8,292.26,1.223039532,3080610,48-015994,2016-WTW-9433-OE,30637,56291,TX,48441,Horse Hollow II,2006,130,299,Siemens Gamesa Renewable Energy,SG-2.3-108,2300,80,108,9160.88,134.1,1,2017,3,3,2/26/19,Digital Globe,-100.080658,32.22646,Siemens Gamesa Renewable Energy,Steel,Painted,GRE,,,,619542.9304,619.5429304,26.93664915
1906,Taylor County,4.8,292.26,1.223039532,3079872,48-015696,2016-WTW-9456-OE,30498,56291,TX,48441,Horse Hollow II,2006,130,299,Siemens Gamesa Renewable Energy,SG-2.3-108,2300,80,108,9160.88,134.1,1,2017,3,3,10/15/19,Digital Globe,-99.93071,32.196999,Siemens Gamesa Renewable Energy,Steel,Painted,GRE,,,,619542.9304,619.5429304,26.93664915
1907,Taylor County,4.8,292.26,1.223039532,3080559,48-015795,2016-WTW-9447-OE,30558,56291,TX,48441,Horse Hollow II,2006,130,299,Siemens Gamesa Renewable Energy,SG-2.3-108,2300,80,108,9160.88,134.1,1,2017,3,3,5/31/18,Digital Globe,-99.937462,32.207748,Siemens Gamesa Renewable Energy,Steel,Painted,GRE,,,,619542.9304,619.5429304,26.93664915
1908,Taylor County,4.8,292.26,1.223039532,3066794,48-016106,2016-WTW-9370-OE,30785,56291,TX,48441,Horse Hollow II,2006,130,299,Siemens Gamesa Renewable Energy,SG-2.3-108,2300,80,108,9160.88,134.1,1,2017,3,3,2/26/19,Digital Globe,-100.145447,32.253014,Siemens Gamesa Renewable Energy,Steel,Painted,GRE,,,,619542.9304,619.5429304,26.93664915
1909,Taylor County,4.8,292.26,1.223039532,3080937,48-016064,2016-WTW-9357-OE,30904,56291,TX,48441,Horse Hollow II,2006,130,299,Siemens Gamesa Renewable Energy,SG-2.3-108,2300,80,108,9160.88,134.1,1,2017,3,3,2/26/19,Digital Globe,-100.142998,32.266773,Siemens Gamesa Renewable Energy,Steel,Painted,GRE,,,,619542.9304,619.5429304,26.93664915
1910,Taylor County,4.8,292.26,1.223039532,3066966,48-015990,2016-WTW-9429-OE,30634,56291,TX,48441,Horse Hollow II,2006,130,299,Siemens Gamesa Renewable Energy,SG-2.3-108,2300,80,108,9160.88,134.1,1,2017,3,3,2/26/19,Digital Globe,-100.135963,32.223732,Siemens Gamesa Renewable Energy,Steel,Painted,GRE,,,,619542.9304,619.5429304,26.93664915
1911,Taylor County,4.8,292.26,1.223039532,3079935,48-016062,2016-WTW-9355-OE,30905,56291,TX,48441,Horse Hollow II,2006,130,299,Siemens Gamesa Renewable Energy,SG-2.3-108,2300,80,108,9160.88,134.1,1,2017,3,3,2/26/19,Digital Globe,-100.148964,32.266777,Siemens Gamesa Renewable Energy,Steel,Painted,GRE,,,,619542.9304,619.5429304,26.93664915
1912,Taylor County,4.8,292.26,1.223039532,3080387,48-015697,2016-WTW-9457-OE,30514,56291,TX,48441,Horse Hollow II,2006,130,299,Siemens Gamesa Renewable Energy,SG-2.3-108,2300,80,108,9160.88,134.1,1,2017,3,3,10/15/19,Digital Globe,-99.928146,32.199032,Siemens Gamesa Renewable Energy,Steel,Painted,GRE,,,,619542.9304,619.5429304,26.93664915
1913,Taylor County,4.8,292.26,1.223039532,3080934,48-015699,2016-WTW-9459-OE,30504,56291,TX,48441,Horse Hollow II,2006,130,299,Siemens Gamesa Renewable Energy,SG-2.3-108,2300,80,108,9160.88,134.1,1,2017,3,3,10/15/19,Digital Globe,-99.920219,32.197601,Siemens Gamesa Renewable Energy,Steel,Painted,GRE,,,,619542.9304,619.5429304,26.93664915
