,t_county,wind_speed,CA_avg_temp_K,CA_air_density,case_id,faa_ors,faa_asn,usgs_pr_id,eia_id,t_state,t_fips,p_name,p_year,p_tnum,p_cap,t_manu_x,t_model,t_cap,t_hh,t_rd,t_rsa,t_ttlh,retrofit,retrofit_year,t_conf_atr,t_conf_loc,t_img_date,t_img_srce,xlong,ylat,t_manu_y,tower_material,corrosion_protection,rotor_material,rotor_max_speed,rotor_tip_speed,rated_wind_speed
1993,San Diego County,2.1999999999999997,290.3552,1.2190056836183314,3016902.0,06-002937,2005-AWP-2082-OE,15831.0,56295.0,CA,6073.0,Kumeyaay Phase I,2005.0,25.0,50.0,Gamesa,G87-2.0,2000.0,67.0,87.0,5944.68,110.6,0.0,,3.0,3.0,,Bing Maps Aerial,-116.345688,32.730595,Gamesa,,,Preimpregnated epoxy glass fiber + carbon fiber,,,
1994,San Diego County,2.1999999999999997,290.3552,1.2190056836183314,3016915.0,06-002923,2005-AWP-2096-OE,15817.0,56295.0,CA,6073.0,Kumeyaay Phase I,2005.0,25.0,50.0,Gamesa,G87-2.0,2000.0,67.0,87.0,5944.68,110.6,0.0,,3.0,3.0,,Bing Maps Aerial,-116.335289,32.711697,Gamesa,,,Preimpregnated epoxy glass fiber + carbon fiber,,,
1995,San Diego County,2.1999999999999997,290.3552,1.2190056836183314,3016923.0,06-002915,2015-WTW-10726-OE,15809.0,56295.0,CA,6073.0,Kumeyaay Phase I,2005.0,25.0,50.0,Gamesa,G87-2.0,2000.0,67.0,87.0,5944.68,110.6,0.0,,3.0,3.0,,Bing Maps Aerial,-116.326187,32.702396,Gamesa,,,Preimpregnated epoxy glass fiber + carbon fiber,,,
1996,San Diego County,2.1999999999999997,290.3552,1.2190056836183314,3016919.0,06-002919,2005-AWP-2100-OE,15813.0,56295.0,CA,6073.0,Kumeyaay Phase I,2005.0,25.0,50.0,Gamesa,G87-2.0,2000.0,67.0,87.0,5944.68,110.6,0.0,,3.0,3.0,,Bing Maps Aerial,-116.330589,32.707096,Gamesa,,,Preimpregnated epoxy glass fiber + carbon fiber,,,
1997,San Diego County,2.1999999999999997,290.3552,1.2190056836183314,3085005.0,06-002939,2015-WTW-10718-OE,15833.0,56295.0,CA,6073.0,Kumeyaay Phase I,2005.0,25.0,50.0,Gamesa,G87-2.0,2000.0,67.0,87.0,5944.68,110.6,0.0,,3.0,3.0,1/5/2018,Digital Globe,-116.344841,32.733913,Gamesa,,,Preimpregnated epoxy glass fiber + carbon fiber,,,
1998,San Diego County,2.1999999999999997,290.3552,1.2190056836183314,3062789.0,06-002926,2005-AWP-2093-OE,,56295.0,CA,6073.0,Kumeyaay Phase I,2005.0,25.0,50.0,Gamesa,G87-2.0,2000.0,67.0,87.0,5944.68,110.6,0.0,,3.0,3.0,1/5/2018,Digital Globe,-116.338692,32.715294,Gamesa,,,Preimpregnated epoxy glass fiber + carbon fiber,,,
1999,San Diego County,2.1999999999999997,290.3552,1.2190056836183314,3016907.0,06-002932,2005-AWP-2087-OE,15826.0,56295.0,CA,6073.0,Kumeyaay Phase I,2005.0,25.0,50.0,Gamesa,G87-2.0,2000.0,67.0,87.0,5944.68,110.6,0.0,,3.0,3.0,,Bing Maps Aerial,-116.344788,32.722897,Gamesa,,,Preimpregnated epoxy glass fiber + carbon fiber,,,
2000,San Diego County,2.1999999999999997,290.3552,1.2190056836183314,3016906.0,06-002933,2015-WTW-10720-OE,15827.0,56295.0,CA,6073.0,Kumeyaay Phase I,2005.0,25.0,50.0,Gamesa,G87-2.0,2000.0,67.0,87.0,5944.68,110.6,0.0,,3.0,3.0,1/5/2018,Digital Globe,-116.345985,32.723995,Gamesa,,,Preimpregnated epoxy glass fiber + carbon fiber,,,
2001,San Diego County,2.1999999999999997,290.3552,1.2190056836183314,3085774.0,06-002936,2015-WTW-10719-OE,15830.0,56295.0,CA,6073.0,Kumeyaay Phase I,2005.0,25.0,50.0,Gamesa,G87-2.0,2000.0,67.0,87.0,5944.68,110.6,0.0,,3.0,3.0,1/5/2018,Digital Globe,-116.346115,32.72879,Gamesa,,,Preimpregnated epoxy glass fiber + carbon fiber,,,
2002,San Diego County,2.1999999999999997,290.3552,1.2190056836183314,3016914.0,06-002924,2015-WTW-10723-OE,15818.0,56295.0,CA,6073.0,Kumeyaay Phase I,2005.0,25.0,50.0,Gamesa,G87-2.0,2000.0,67.0,87.0,5944.68,110.6,0.0,,3.0,3.0,,Bing Maps Aerial,-116.336586,32.712795,Gamesa,,,Preimpregnated epoxy glass fiber + carbon fiber,,,
2003,San Diego County,2.1999999999999997,290.3552,1.2190056836183314,3016917.0,06-002921,2015-WTW-10724-OE,15815.0,56295.0,CA,6073.0,Kumeyaay Phase I,2005.0,25.0,50.0,Gamesa,G87-2.0,2000.0,67.0,87.0,5944.68,110.6,0.0,,3.0,3.0,,Bing Maps Aerial,-116.333092,32.709293,Gamesa,,,Preimpregnated epoxy glass fiber + carbon fiber,,,
2004,San Diego County,2.1999999999999997,290.3552,1.2190056836183314,3066018.0,06-002930,2015-WTW-10721-OE,15824.0,56295.0,CA,6073.0,Kumeyaay Phase I,2005.0,25.0,50.0,Gamesa,G87-2.0,2000.0,67.0,87.0,5944.68,110.6,0.0,,3.0,3.0,1/5/2018,Digital Globe,-116.342712,32.720367,Gamesa,,,Preimpregnated epoxy glass fiber + carbon fiber,,,
2005,San Diego County,2.1999999999999997,290.3552,1.2190056836183314,3077383.0,06-172760,2016-WTW-5343-OE,,57913.0,CA,6073.0,Tule,2018.0,57.0,131.1,GE Wind,GE2.3-107,2300.0,80.0,107.0,8992.02,133.5,0.0,,3.0,3.0,1/2/2018,Digital Globe,-116.281334,32.731361,,,,,,,
2006,San Diego County,2.1999999999999997,290.3552,1.2190056836183314,3081790.0,06-173355,2016-WTW-5308-OE,,57913.0,CA,6073.0,Tule,2018.0,57.0,131.1,GE Wind,GE2.3-107,2300.0,80.0,107.0,8992.02,133.5,0.0,,3.0,3.0,1/5/2018,Digital Globe,-116.333107,32.777653,,,,,,,
2007,San Diego County,2.1999999999999997,290.3552,1.2190056836183314,3081778.0,06-173397,2016-WTW-5315-OE,,57913.0,CA,6073.0,Tule,2018.0,57.0,131.1,GE Wind,GE2.3-107,2300.0,80.0,107.0,8992.02,133.5,0.0,,3.0,3.0,1/5/2018,Digital Globe,-116.319183,32.787563,,,,,,,
2008,San Diego County,2.1999999999999997,290.3552,1.2190056836183314,3082225.0,06-173486,2016-WTW-5311-OE,,57913.0,CA,6073.0,Tule,2018.0,57.0,131.1,GE Wind,GE2.3-107,2300.0,80.0,107.0,8992.02,133.5,0.0,,3.0,3.0,1/5/2018,Digital Globe,-116.327248,32.785423,,,,,,,
2009,San Diego County,2.1999999999999997,290.3552,1.2190056836183314,3076110.0,06-172806,2016-WTW-5340-OE,,57913.0,CA,6073.0,Tule,2018.0,57.0,131.1,GE Wind,GE2.3-107,2300.0,80.0,107.0,8992.02,133.5,0.0,,3.0,3.0,1/2/2018,Digital Globe,-116.281921,32.739479,,,,,,,
2010,San Diego County,2.1999999999999997,290.3552,1.2190056836183314,3082152.0,06-173293,2016-WTW-5335-OE,,57913.0,CA,6073.0,Tule,2018.0,57.0,131.1,GE Wind,GE2.3-107,2300.0,80.0,107.0,8992.02,133.5,0.0,,3.0,3.0,1/5/2018,Digital Globe,-116.298508,32.758354,,,,,,,
2011,San Diego County,2.1999999999999997,290.3552,1.2190056836183314,3082174.0,06-172935,2016-WTW-5339-OE,,57913.0,CA,6073.0,Tule,2018.0,57.0,131.1,GE Wind,GE2.3-107,2300.0,80.0,107.0,8992.02,133.5,0.0,,3.0,3.0,1/2/2018,Digital Globe,-116.28109,32.745228,,,,,,,
2012,San Diego County,2.1999999999999997,290.3552,1.2190056836183314,3077394.0,06-172834,2016-WTW-5337-OE,,57913.0,CA,6073.0,Tule,2018.0,57.0,131.1,GE Wind,GE2.3-107,2300.0,80.0,107.0,8992.02,133.5,0.0,,3.0,3.0,1/5/2018,Digital Globe,-116.286171,32.750587,,,,,,,
2013,San Diego County,2.1999999999999997,290.3552,1.2190056836183314,3081838.0,06-172934,2016-WTW-5350-OE,,57913.0,CA,6073.0,Tule,2018.0,57.0,131.1,GE Wind,GE2.3-107,2300.0,80.0,107.0,8992.02,133.5,0.0,,3.0,3.0,1/2/2018,Digital Globe,-116.263664,32.738239,,,,,,,
2014,San Diego County,2.1999999999999997,290.3552,1.2190056836183314,3076245.0,06-172904,2016-WTW-5332-OE,,57913.0,CA,6073.0,Tule,2018.0,57.0,131.1,GE Wind,GE2.3-107,2300.0,80.0,107.0,8992.02,133.5,0.0,,3.0,3.0,1/2/2018,Digital Globe,-116.275726,32.763577,,,,,,,
2015,San Diego County,2.1999999999999997,290.3552,1.2190056836183314,3081878.0,06-172905,2016-WTW-5331-OE,,57913.0,CA,6073.0,Tule,2018.0,57.0,131.1,GE Wind,GE2.3-107,2300.0,80.0,107.0,8992.02,133.5,0.0,,3.0,3.0,1/2/2018,Digital Globe,-116.279617,32.765369,,,,,,,
2016,San Diego County,2.1999999999999997,290.3552,1.2190056836183314,3081882.0,06-173356,2016-WTW-5328-OE,,57913.0,CA,6073.0,Tule,2018.0,57.0,131.1,GE Wind,GE2.3-107,2300.0,80.0,107.0,8992.02,133.5,0.0,,3.0,3.0,1/5/2018,Digital Globe,-116.285515,32.769958,,,,,,,
2017,San Diego County,2.1999999999999997,290.3552,1.2190056836183314,3077730.0,06-165265,2016-WTW-5349-OE,,57913.0,CA,6073.0,Tule,2018.0,57.0,131.1,GE Wind,GE2.3-107,2300.0,80.0,107.0,8992.02,133.5,0.0,,3.0,3.0,1/2/2018,Digital Globe,-116.273338,32.718918,,,,,,,
2018,San Diego County,2.1999999999999997,290.3552,1.2190056836183314,3082001.0,06-173350,2016-WTW-5324-OE,,57913.0,CA,6073.0,Tule,2018.0,57.0,131.1,GE Wind,GE2.3-107,2300.0,80.0,107.0,8992.02,133.5,0.0,,3.0,3.0,1/5/2018,Digital Globe,-116.303329,32.772964,,,,,,,
2019,San Diego County,2.1999999999999997,290.3552,1.2190056836183314,3081958.0,06-173393,2016-WTW-5327-OE,,57913.0,CA,6073.0,Tule,2018.0,57.0,131.1,GE Wind,GE2.3-107,2300.0,80.0,107.0,8992.02,133.5,0.0,,3.0,3.0,1/5/2018,Digital Globe,-116.288452,32.770554,,,,,,,
2020,San Diego County,2.1999999999999997,290.3552,1.2190056836183314,3082089.0,06-173358,2016-WTW-5299-OE,,57913.0,CA,6073.0,Tule,2018.0,57.0,131.1,GE Wind,GE2.3-107,2300.0,80.0,107.0,8992.02,133.5,0.0,,3.0,3.0,1/5/2018,Digital Globe,-116.294441,32.771603,,,,,,,
2021,San Diego County,2.1999999999999997,290.3552,1.2190056836183314,3077241.0,06-172754,2016-WTW-5346-OE,,57913.0,CA,6073.0,Tule,2018.0,57.0,131.1,GE Wind,GE2.3-107,2300.0,80.0,107.0,8992.02,133.5,0.0,,3.0,3.0,1/2/2018,Digital Globe,-116.277275,32.725357,,,,,,,
2022,San Diego County,2.1999999999999997,290.3552,1.2190056836183314,3077368.0,06-165278,2016-WTW-5347-OE,,57913.0,CA,6073.0,Tule,2018.0,57.0,131.1,GE Wind,GE2.3-107,2300.0,80.0,107.0,8992.02,133.5,0.0,,3.0,3.0,1/2/2018,Digital Globe,-116.276443,32.722862,,,,,,,
2023,San Diego County,2.1999999999999997,290.3552,1.2190056836183314,3082025.0,06-173400,2016-WTW-5320-OE,,57913.0,CA,6073.0,Tule,2018.0,57.0,131.1,GE Wind,GE2.3-107,2300.0,80.0,107.0,8992.02,133.5,0.0,,3.0,3.0,1/5/2018,Digital Globe,-116.297516,32.777542,,,,,,,
2024,San Diego County,2.1999999999999997,290.3552,1.2190056836183314,3081885.0,06-173348,2016-WTW-5322-OE,,57913.0,CA,6073.0,Tule,2018.0,57.0,131.1,GE Wind,GE2.3-107,2300.0,80.0,107.0,8992.02,133.5,0.0,,3.0,3.0,1/5/2018,Digital Globe,-116.317253,32.773628,,,,,,,
2025,San Diego County,2.1999999999999997,290.3552,1.2190056836183314,3082118.0,06-173352,2016-WTW-5325-OE,,57913.0,CA,6073.0,Tule,2018.0,57.0,131.1,GE Wind,GE2.3-107,2300.0,80.0,107.0,8992.02,133.5,0.0,,3.0,3.0,1/5/2018,Digital Globe,-116.296799,32.772171,,,,,,,
2026,San Diego County,2.1999999999999997,290.3552,1.2190056836183314,3082299.0,06-173401,2016-WTW-5312-OE,,57913.0,CA,6073.0,Tule,2018.0,57.0,131.1,GE Wind,GE2.3-107,2300.0,80.0,107.0,8992.02,133.5,0.0,,3.0,3.0,1/5/2018,Digital Globe,-116.324547,32.793793,,,,,,,
2027,San Diego County,2.1999999999999997,290.3552,1.2190056836183314,3077834.0,06-172757,2016-WTW-5344-OE,,57913.0,CA,6073.0,Tule,2018.0,57.0,131.1,GE Wind,GE2.3-107,2300.0,80.0,107.0,8992.02,133.5,0.0,,3.0,3.0,1/2/2018,Digital Globe,-116.280281,32.729,,,,,,,
2028,San Diego County,2.1999999999999997,290.3552,1.2190056836183314,3082051.0,06-173398,2016-WTW-5321-OE,,57913.0,CA,6073.0,Tule,2018.0,57.0,131.1,GE Wind,GE2.3-107,2300.0,80.0,107.0,8992.02,133.5,0.0,,3.0,3.0,1/5/2018,Digital Globe,-116.294472,32.776768,,,,,,,
2029,San Diego County,2.1999999999999997,290.3552,1.2190056836183314,3081828.0,06-172908,2016-WTW-5300-OE,,57913.0,CA,6073.0,Tule,2018.0,57.0,131.1,GE Wind,GE2.3-107,2300.0,80.0,107.0,8992.02,133.5,0.0,,3.0,3.0,1/5/2018,Digital Globe,-116.282875,32.747116,,,,,,,
2030,San Diego County,2.1999999999999997,290.3552,1.2190056836183314,3081881.0,06-173484,2016-WTW-5310-OE,,57913.0,CA,6073.0,Tule,2018.0,57.0,131.1,GE Wind,GE2.3-107,2300.0,80.0,107.0,8992.02,133.5,0.0,,3.0,3.0,1/5/2018,Digital Globe,-116.328232,32.787628,,,,,,,
2031,San Diego County,2.1999999999999997,290.3552,1.2190056836183314,3082076.0,06-173487,2016-WTW-5304-OE,,57913.0,CA,6073.0,Tule,2018.0,57.0,131.1,GE Wind,GE2.3-107,2300.0,80.0,107.0,8992.02,133.5,0.0,,3.0,3.0,1/5/2018,Digital Globe,-116.338966,32.810207,,,,,,,
2032,San Diego County,2.1999999999999997,290.3552,1.2190056836183314,3082330.0,06-173394,2016-WTW-5317-OE,,57913.0,CA,6073.0,Tule,2018.0,57.0,131.1,GE Wind,GE2.3-107,2300.0,80.0,107.0,8992.02,133.5,0.0,,3.0,3.0,1/5/2018,Digital Globe,-116.313568,32.783554,,,,,,,
2033,San Diego County,2.1999999999999997,290.3552,1.2190056836183314,3081827.0,06-173488,2016-WTW-5302-OE,,57913.0,CA,6073.0,Tule,2018.0,57.0,131.1,GE Wind,GE2.3-107,2300.0,80.0,107.0,8992.02,133.5,0.0,,3.0,3.0,1/5/2018,Digital Globe,-116.336044,32.80608,,,,,,,
2034,San Diego County,2.1999999999999997,290.3552,1.2190056836183314,3081870.0,06-173295,2016-WTW-5334-OE,,57913.0,CA,6073.0,Tule,2018.0,57.0,131.1,GE Wind,GE2.3-107,2300.0,80.0,107.0,8992.02,133.5,0.0,,3.0,3.0,1/5/2018,Digital Globe,-116.29908,32.760899,,,,,,,
2035,San Diego County,2.1999999999999997,290.3552,1.2190056836183314,3077050.0,06-172804,2016-WTW-5342-OE,,57913.0,CA,6073.0,Tule,2018.0,57.0,131.1,GE Wind,GE2.3-107,2300.0,80.0,107.0,8992.02,133.5,0.0,,3.0,3.0,1/2/2018,Digital Globe,-116.281975,32.73394,,,,,,,
2036,San Diego County,2.1999999999999997,290.3552,1.2190056836183314,3077997.0,06-172755,2016-WTW-5345-OE,,57913.0,CA,6073.0,Tule,2018.0,57.0,131.1,GE Wind,GE2.3-107,2300.0,80.0,107.0,8992.02,133.5,0.0,,3.0,3.0,1/2/2018,Digital Globe,-116.278801,32.727028,,,,,,,
2037,San Diego County,2.1999999999999997,290.3552,1.2190056836183314,3077605.0,06-172759,2016-WTW-5353-OE,,57913.0,CA,6073.0,Tule,2018.0,57.0,131.1,GE Wind,GE2.3-107,2300.0,80.0,107.0,8992.02,133.5,0.0,,3.0,3.0,1/2/2018,Digital Globe,-116.254211,32.726929,,,,,,,
2038,San Diego County,2.1999999999999997,290.3552,1.2190056836183314,3081921.0,06-173349,2016-WTW-5323-OE,,57913.0,CA,6073.0,Tule,2018.0,57.0,131.1,GE Wind,GE2.3-107,2300.0,80.0,107.0,8992.02,133.5,0.0,,3.0,3.0,1/5/2018,Digital Globe,-116.306526,32.774254,,,,,,,
2039,San Diego County,2.1999999999999997,290.3552,1.2190056836183314,3081831.0,06-173399,2016-WTW-5314-OE,,57913.0,CA,6073.0,Tule,2018.0,57.0,131.1,GE Wind,GE2.3-107,2300.0,80.0,107.0,8992.02,133.5,0.0,,3.0,3.0,1/5/2018,Digital Globe,-116.320778,32.789234,,,,,,,
2040,San Diego County,2.1999999999999997,290.3552,1.2190056836183314,3081886.0,06-173294,2016-WTW-5333-OE,,57913.0,CA,6073.0,Tule,2018.0,57.0,131.1,GE Wind,GE2.3-107,2300.0,80.0,107.0,8992.02,133.5,0.0,,3.0,3.0,1/5/2018,Digital Globe,-116.298752,32.763645,,,,,,,
2041,San Diego County,2.1999999999999997,290.3552,1.2190056836183314,3082217.0,06-173489,2017-WTW-5317-OE,,57913.0,CA,6073.0,Tule,2018.0,57.0,131.1,GE Wind,GE2.3-107,2300.0,80.0,107.0,8992.02,133.5,0.0,,3.0,3.0,1/5/2018,Digital Globe,-116.332047,32.775333,,,,,,,
2042,San Diego County,2.1999999999999997,290.3552,1.2190056836183314,3081867.0,06-173351,2016-WTW-5298-OE,,57913.0,CA,6073.0,Tule,2018.0,57.0,131.1,GE Wind,GE2.3-107,2300.0,80.0,107.0,8992.02,133.5,0.0,,3.0,3.0,1/5/2018,Digital Globe,-116.300179,32.772335,,,,,,,
2043,San Diego County,2.1999999999999997,290.3552,1.2190056836183314,3082054.0,06-173403,2016-WTW-5319-OE,,57913.0,CA,6073.0,Tule,2018.0,57.0,131.1,GE Wind,GE2.3-107,2300.0,80.0,107.0,8992.02,133.5,0.0,,3.0,3.0,1/5/2018,Digital Globe,-116.300552,32.778614,,,,,,,
2044,San Diego County,2.1999999999999997,290.3552,1.2190056836183314,3082287.0,06-172936,2016-WTW-5329-OE,,57913.0,CA,6073.0,Tule,2018.0,57.0,131.1,GE Wind,GE2.3-107,2300.0,80.0,107.0,8992.02,133.5,0.0,,3.0,3.0,1/5/2018,Digital Globe,-116.28511,32.767395,,,,,,,
2045,San Diego County,2.1999999999999997,290.3552,1.2190056836183314,3081799.0,06-173354,2016-WTW-5307-OE,,57913.0,CA,6073.0,Tule,2018.0,57.0,131.1,GE Wind,GE2.3-107,2300.0,80.0,107.0,8992.02,133.5,0.0,,3.0,3.0,1/5/2018,Digital Globe,-116.333061,32.780209,,,,,,,
2046,San Diego County,2.1999999999999997,290.3552,1.2190056836183314,3082329.0,06-173483,2016-WTW-5309-OE,,57913.0,CA,6073.0,Tule,2018.0,57.0,131.1,GE Wind,GE2.3-107,2300.0,80.0,107.0,8992.02,133.5,0.0,,3.0,3.0,1/5/2018,Digital Globe,-116.329414,32.78981,,,,,,,
2047,San Diego County,2.1999999999999997,290.3552,1.2190056836183314,3082271.0,06-173490,2016-WTW-5303-OE,,57913.0,CA,6073.0,Tule,2018.0,57.0,131.1,GE Wind,GE2.3-107,2300.0,80.0,107.0,8992.02,133.5,0.0,,3.0,3.0,1/5/2018,Digital Globe,-116.337692,32.808048,,,,,,,
2048,San Diego County,2.1999999999999997,290.3552,1.2190056836183314,3077359.0,06-172756,2016-WTW-5354-OE,,57913.0,CA,6073.0,Tule,2018.0,57.0,131.1,GE Wind,GE2.3-107,2300.0,80.0,107.0,8992.02,133.5,0.0,,3.0,3.0,1/2/2018,Digital Globe,-116.251144,32.72707,,,,,,,
2049,San Diego County,2.1999999999999997,290.3552,1.2190056836183314,3075957.0,06-165266,2016-WTW-5348-OE,,57913.0,CA,6073.0,Tule,2018.0,57.0,131.1,GE Wind,GE2.3-107,2300.0,80.0,107.0,8992.02,133.5,0.0,,3.0,3.0,1/2/2018,Digital Globe,-116.275017,32.720901,,,,,,,
2050,San Diego County,2.1999999999999997,290.3552,1.2190056836183314,3082115.0,06-173396,2016-WTW-5326-OE,,57913.0,CA,6073.0,Tule,2018.0,57.0,131.1,GE Wind,GE2.3-107,2300.0,80.0,107.0,8992.02,133.5,0.0,,3.0,3.0,1/5/2018,Digital Globe,-116.290787,32.771351,,,,,,,
2051,San Diego County,2.1999999999999997,290.3552,1.2190056836183314,3077779.0,06-172835,2016-WTW-5351-OE,,57913.0,CA,6073.0,Tule,2018.0,57.0,131.1,GE Wind,GE2.3-107,2300.0,80.0,107.0,8992.02,133.5,0.0,,3.0,3.0,1/2/2018,Digital Globe,-116.264275,32.735565,,,,,,,
2052,San Diego County,2.1999999999999997,290.3552,1.2190056836183314,3082061.0,06-173357,2016-WTW-5305-OE,,57913.0,CA,6073.0,Tule,2018.0,57.0,131.1,GE Wind,GE2.3-107,2300.0,80.0,107.0,8992.02,133.5,0.0,,3.0,3.0,1/5/2018,Digital Globe,-116.339249,32.784554,,,,,,,
2053,San Diego County,2.1999999999999997,290.3552,1.2190056836183314,3081883.0,06-173353,2016-WTW-5306-OE,,57913.0,CA,6073.0,Tule,2018.0,57.0,131.1,GE Wind,GE2.3-107,2300.0,80.0,107.0,8992.02,133.5,0.0,,3.0,3.0,1/5/2018,Digital Globe,-116.334854,32.782314,,,,,,,
2054,San Diego County,2.1999999999999997,290.3552,1.2190056836183314,3081887.0,06-173292,2016-WTW-5301-OE,,57913.0,CA,6073.0,Tule,2018.0,57.0,131.1,GE Wind,GE2.3-107,2300.0,80.0,107.0,8992.02,133.5,0.0,,3.0,3.0,1/2/2018,Digital Globe,-116.280434,32.742283,,,,,,,
2055,San Diego County,2.1999999999999997,290.3552,1.2190056836183314,3075934.0,06-172758,2016-WTW-5352-OE,,57913.0,CA,6073.0,Tule,2018.0,57.0,131.1,GE Wind,GE2.3-107,2300.0,80.0,107.0,8992.02,133.5,0.0,,3.0,3.0,1/2/2018,Digital Globe,-116.255173,32.729149,,,,,,,
2056,San Diego County,2.1999999999999997,290.3552,1.2190056836183314,3081880.0,06-173485,2016-WTW-5318-OE,,57913.0,CA,6073.0,Tule,2018.0,57.0,131.1,GE Wind,GE2.3-107,2300.0,80.0,107.0,8992.02,133.5,0.0,,3.0,3.0,1/5/2018,Digital Globe,-116.30619,32.778351,,,,,,,
2057,San Diego County,2.1999999999999997,290.3552,1.2190056836183314,3081976.0,06-173395,2016-WTW-5316-OE,,57913.0,CA,6073.0,Tule,2018.0,57.0,131.1,GE Wind,GE2.3-107,2300.0,80.0,107.0,8992.02,133.5,0.0,,3.0,3.0,1/5/2018,Digital Globe,-116.317375,32.785416,,,,,,,
2058,San Diego County,2.1999999999999997,290.3552,1.2190056836183314,3082259.0,06-173402,2016-WTW-5313-OE,,57913.0,CA,6073.0,Tule,2018.0,57.0,131.1,GE Wind,GE2.3-107,2300.0,80.0,107.0,8992.02,133.5,0.0,,3.0,3.0,1/5/2018,Digital Globe,-116.322693,32.791683,,,,,,,
2059,San Diego County,2.1999999999999997,290.3552,1.2190056836183314,3081861.0,06-172907,2016-WTW-5338-OE,,57913.0,CA,6073.0,Tule,2018.0,57.0,131.1,GE Wind,GE2.3-107,2300.0,80.0,107.0,8992.02,133.5,0.0,,3.0,3.0,1/5/2018,Digital Globe,-116.284233,32.749065,,,,,,,
2060,San Diego County,2.1999999999999997,290.3552,1.2190056836183314,3082213.0,06-172906,2016-WTW-5330-OE,,57913.0,CA,6073.0,Tule,2018.0,57.0,131.1,GE Wind,GE2.3-107,2300.0,80.0,107.0,8992.02,133.5,0.0,,3.0,3.0,1/2/2018,Digital Globe,-116.280518,32.767384,,,,,,,
2061,San Diego County,2.1999999999999997,290.3552,1.2190056836183314,3077860.0,06-172805,2016-WTW-5341-OE,,57913.0,CA,6073.0,Tule,2018.0,57.0,131.1,GE Wind,GE2.3-107,2300.0,80.0,107.0,8992.02,133.5,0.0,,3.0,3.0,1/5/2018,Digital Globe,-116.282692,32.736179,,,,,,,
2062,San Joaquin County,3.1,291.38,1.2145911616640106,3072488.0,06-021758,2011-WTW-4759-OE,11947.0,57626.0,CA,6077.0,Safeway Tracy,2011.0,2.0,2.0,Mitsubishi,MWT62/1.0,1000.0,55.0,61.4,2960.92,85.6,0.0,,3.0,3.0,6/15/2017,Digital Globe,-121.520927,37.71344,Mitsubishi,Steel,Painted,,19.8,64.0,12.5
2063,San Joaquin County,3.1,291.38,1.2145911616640106,3041123.0,06-022548,2011-WTW-4758-OE,11948.0,57626.0,CA,6077.0,Safeway Tracy,2011.0,2.0,2.0,Mitsubishi,MWT62/1.0,1000.0,55.0,61.4,2960.92,85.6,0.0,,3.0,3.0,1/1/2012,NAIP,-121.521889,37.714294,Mitsubishi,Steel,Painted,,19.8,64.0,12.5
2064,San Joaquin County,3.1,291.38,1.2145911616640106,3061589.0,06-020792,2009-WTW-9229-OE,11946.0,57594.0,CA,6077.0,Teichert Aggregates,2010.0,1.0,1.5,GE Wind,GE 1.5-77,1500.0,80.0,77.0,4656.63,118.5,0.0,,2.0,3.0,8/12/2017,Digital Globe,-121.35656,37.616653,GE Wind,,,,,,
2065,San Luis Obispo County,2.75,289.47666666666663,1.2225878786942603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2066,San Mateo County,4.5,288.15,1.2282287300384087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2067,Santa Barbara County,2.55,289.64538461538456,1.2218838353789439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2068,Santa Clara County,2.7,289.05833333333334,1.2243625724351908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2069,Santa Cruz County,1.8,288.78249999999997,1.2255248796145954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2070,Shasta County,2.4,288.4049999999999,1.227236154547654,3035976.0,06-022919,2010-WTW-12584-OE,12071.0,56654.0,CA,6089.0,Hatchett Ridge,2010.0,44.0,101.2,Siemens,SWT-2.3-93,2300.0,80.0,93.0,6792.91,126.5,0.0,,3.0,3.0,,Bing Maps Aerial,-121.79789,40.895294,Siemens,Steel/hybrid,Painted,GFK,16.0,78.0,14.0
2071,Shasta County,2.4,288.4049999999999,1.227236154547654,3054232.0,06-022938,2015-WTW-12823-OE,12078.0,56654.0,CA,6089.0,Hatchett Ridge,2010.0,44.0,101.2,Siemens,SWT-2.3-93,2300.0,80.0,93.0,6792.91,126.5,0.0,,3.0,3.0,,Bing Maps Aerial,-121.826187,40.902294,Siemens,Steel/hybrid,Painted,GFK,16.0,78.0,14.0
2072,Shasta County,2.4,288.4049999999999,1.227236154547654,3035990.0,06-022934,2010-WTW-12598-OE,12091.0,56654.0,CA,6089.0,Hatchett Ridge,2010.0,44.0,101.2,Siemens,SWT-2.3-93,2300.0,80.0,93.0,6792.91,126.5,0.0,,3.0,3.0,,Bing Maps Aerial,-121.824585,40.914696,Siemens,Steel/hybrid,Painted,GFK,16.0,78.0,14.0
2073,Shasta County,2.4,288.4049999999999,1.227236154547654,3035958.0,06-021599,2010-WTW-12566-OE,12053.0,56654.0,CA,6089.0,Hatchett Ridge,2010.0,44.0,101.2,Siemens,SWT-2.3-93,2300.0,80.0,93.0,6792.91,126.5,0.0,,3.0,3.0,,Bing Maps Aerial,-121.759087,40.869595,Siemens,Steel/hybrid,Painted,GFK,16.0,78.0,14.0
