,Unnamed: 0,t_county,wind_speed,CA_avg_temp_K,CA_air_density,case_id,faa_ors,faa_asn,usgs_pr_id,eia_id,t_state,t_fips,p_name,p_year,p_tnum,p_cap,t_manu_x,t_model,t_cap,t_hh,t_rd,t_rsa,t_ttlh,retrofit,retrofit_year,t_conf_atr,t_conf_loc,t_img_date,t_img_srce,xlong,ylat,t_manu_y,tower_material,corrosion_protection,rotor_material,rotor_max_speed,rotor_tip_speed,rated_wind_speed,power_calc,power_calc_kW,percent_power_cap
71,71,Alameda County,3.0,289.3811111,1.222998377,3054044.0,06-038238,2015-WTW-10993-OE,,60049.0,CA,6001.0,Golden Hills,2015.0,48.0,85.9,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,0.0,,3.0,3.0,8/25/17,Digital Globe,-121.654533,37.710636,GE Wind,Steel,Painted,,,,10.0,129672.9647,129.6729647,7.627821456
72,72,Alameda County,3.0,289.3811111,1.222998377,3054058.0,06-038249,2015-WTW-11489-OE,,60049.0,CA,6001.0,Golden Hills,2015.0,48.0,85.9,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,0.0,,3.0,3.0,8/25/17,Digital Globe,-121.660225,37.712166,GE Wind,Steel,Painted,,,,10.0,129672.9647,129.6729647,7.627821456
73,73,Alameda County,3.0,289.3811111,1.222998377,3054064.0,06-038247,2015-WTW-11521-OE,,60049.0,CA,6001.0,Golden Hills,2015.0,48.0,85.9,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,0.0,,3.0,3.0,8/25/17,Digital Globe,-121.661697,37.714153,GE Wind,Steel,Painted,,,,10.0,129672.9647,129.6729647,7.627821456
74,74,Alameda County,3.0,289.3811111,1.222998377,3055910.0,06-038323,2015-WTW-9985-OE,,60049.0,CA,6001.0,Golden Hills,2015.0,48.0,85.9,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,0.0,,3.0,3.0,8/25/17,Digital Globe,-121.615356,37.722115,GE Wind,Steel,Painted,,,,10.0,129672.9647,129.6729647,7.627821456
75,75,Alameda County,3.0,289.3811111,1.222998377,3055811.0,06-038300,2015-WTW-9647-OE,,60049.0,CA,6001.0,Golden Hills,2015.0,48.0,85.9,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,0.0,,3.0,3.0,8/25/17,Digital Globe,-121.60482,37.726204,GE Wind,Steel,Painted,,,,10.0,129672.9647,129.6729647,7.627821456
76,76,Alameda County,3.0,289.3811111,1.222998377,3054059.0,06-038235,2015-WTW-11515-OE,,60049.0,CA,6001.0,Golden Hills,2015.0,48.0,85.9,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,0.0,,3.0,3.0,8/25/17,Digital Globe,-121.658958,37.710087,GE Wind,Steel,Painted,,,,10.0,129672.9647,129.6729647,7.627821456
77,77,Alameda County,3.0,289.3811111,1.222998377,3054060.0,06-038437,2015-WTW-11516-OE,,60049.0,CA,6001.0,Golden Hills,2015.0,48.0,85.9,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,0.0,,3.0,3.0,8/25/17,Digital Globe,-121.62706,37.721287,GE Wind,Steel,Painted,,,,10.0,129672.9647,129.6729647,7.627821456
78,78,Alameda County,3.0,289.3811111,1.222998377,3054040.0,06-038243,2015-WTW-10921-OE,,60049.0,CA,6001.0,Golden Hills,2015.0,48.0,85.9,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,0.0,,3.0,3.0,8/25/17,Digital Globe,-121.650024,37.708775,GE Wind,Steel,Painted,,,,10.0,129672.9647,129.6729647,7.627821456
79,79,Alameda County,3.0,289.3811111,1.222998377,3077882.0,06-165230,2016-WTW-10682-OE,,61222.0,CA,6001.0,Golden Hills North,2017.0,20.0,46.0,GE Wind,GE2.3-116,2300.0,80.0,116.0,10568.32,138.1,0.0,,3.0,3.0,10/24/17,Digital Globe,-121.620789,37.760513,GE Wind,Steel,Painted,GFRP,,,,174488.0159,174.4880159,7.586435472
80,80,Alameda County,3.0,289.3811111,1.222998377,3077072.0,06-172811,2016-WTW-10673-OE,,61222.0,CA,6001.0,Golden Hills North,2017.0,20.0,46.0,GE Wind,GE2.3-116,2300.0,80.0,116.0,10568.32,138.1,0.0,,3.0,3.0,10/24/17,Digital Globe,-121.65612,37.779156,GE Wind,Steel,Painted,GFRP,,,,174488.0159,174.4880159,7.586435472
81,81,Alameda County,3.0,289.3811111,1.222998377,3077397.0,06-165240,2016-WTW-10683-OE,,61222.0,CA,6001.0,Golden Hills North,2017.0,20.0,46.0,GE Wind,GE2.3-116,2300.0,80.0,116.0,10568.32,138.1,0.0,,3.0,3.0,10/24/17,Digital Globe,-121.615791,37.760563,GE Wind,Steel,Painted,GFRP,,,,174488.0159,174.4880159,7.586435472
82,82,Alameda County,3.0,289.3811111,1.222998377,3077475.0,06-165231,2016-WTW-10684-OE,,61222.0,CA,6001.0,Golden Hills North,2017.0,20.0,46.0,GE Wind,GE2.3-116,2300.0,80.0,116.0,10568.32,138.1,0.0,,3.0,3.0,10/24/17,Digital Globe,-121.62114,37.756844,GE Wind,Steel,Painted,GFRP,,,,174488.0159,174.4880159,7.586435472
83,83,Alameda County,3.0,289.3811111,1.222998377,3077740.0,06-165261,2016-WTW-10681-OE,,61222.0,CA,6001.0,Golden Hills North,2017.0,20.0,46.0,GE Wind,GE2.3-116,2300.0,80.0,116.0,10568.32,138.1,0.0,,3.0,3.0,10/24/17,Digital Globe,-121.625237,37.768562,GE Wind,Steel,Painted,GFRP,,,,174488.0159,174.4880159,7.586435472
84,84,Alameda County,3.0,289.3811111,1.222998377,3077251.0,06-165212,2016-WTW-10687-OE,,61222.0,CA,6001.0,Golden Hills North,2017.0,20.0,46.0,GE Wind,GE2.3-116,2300.0,80.0,116.0,10568.32,138.1,0.0,,3.0,3.0,10/24/17,Digital Globe,-121.616692,37.751003,GE Wind,Steel,Painted,GFRP,,,,174488.0159,174.4880159,7.586435472
85,85,Alameda County,3.0,289.3811111,1.222998377,3076280.0,06-165204,2016-WTW-10688-OE,,61222.0,CA,6001.0,Golden Hills North,2017.0,20.0,46.0,GE Wind,GE2.3-116,2300.0,80.0,116.0,10568.32,138.1,0.0,,3.0,3.0,10/24/17,Digital Globe,-121.615974,37.746361,GE Wind,Steel,Painted,GFRP,,,,174488.0159,174.4880159,7.586435472
86,86,Alameda County,3.0,289.3811111,1.222998377,3076726.0,06-165294,2016-WTW-10677-OE,,61222.0,CA,6001.0,Golden Hills North,2017.0,20.0,46.0,GE Wind,GE2.3-116,2300.0,80.0,116.0,10568.32,138.1,0.0,,3.0,3.0,10/24/17,Digital Globe,-121.655754,37.767723,GE Wind,Steel,Painted,GFRP,,,,174488.0159,174.4880159,7.586435472
87,87,Alameda County,3.0,289.3811111,1.222998377,3076952.0,06-165272,2016-WTW-10680-OE,,61222.0,CA,6001.0,Golden Hills North,2017.0,20.0,46.0,GE Wind,GE2.3-116,2300.0,80.0,116.0,10568.32,138.1,0.0,,3.0,3.0,10/24/17,Digital Globe,-121.629532,37.770199,GE Wind,Steel,Painted,GFRP,,,,174488.0159,174.4880159,7.586435472
88,88,Alameda County,3.0,289.3811111,1.222998377,3077743.0,06-172810,2016-WTW-10672-OE,,61222.0,CA,6001.0,Golden Hills North,2017.0,20.0,46.0,GE Wind,GE2.3-116,2300.0,80.0,116.0,10568.32,138.1,0.0,,3.0,3.0,10/24/17,Digital Globe,-121.661514,37.78204,GE Wind,Steel,Painted,GFRP,,,,174488.0159,174.4880159,7.586435472
89,89,Alameda County,3.0,289.3811111,1.222998377,3076077.0,06-172809,2016-WTW-10671-OE,,61222.0,CA,6001.0,Golden Hills North,2017.0,20.0,46.0,GE Wind,GE2.3-116,2300.0,80.0,116.0,10568.32,138.1,0.0,,3.0,3.0,10/24/17,Digital Globe,-121.666306,37.782238,GE Wind,Steel,Painted,GFRP,,,,174488.0159,174.4880159,7.586435472
90,90,Alameda County,3.0,289.3811111,1.222998377,3077067.0,06-172747,2016-WTW-10674-OE,,61222.0,CA,6001.0,Golden Hills North,2017.0,20.0,46.0,GE Wind,GE2.3-116,2300.0,80.0,116.0,10568.32,138.1,0.0,,3.0,3.0,10/24/17,Digital Globe,-121.65332,37.77676,GE Wind,Steel,Painted,GFRP,,,,174488.0159,174.4880159,7.586435472
91,91,Alameda County,3.0,289.3811111,1.222998377,3077736.0,06-165156,2016-WTW-10686-OE,,61222.0,CA,6001.0,Golden Hills North,2017.0,20.0,46.0,GE Wind,GE2.3-116,2300.0,80.0,116.0,10568.32,138.1,0.0,,3.0,3.0,10/24/17,Digital Globe,-121.628899,37.749657,GE Wind,Steel,Painted,GFRP,,,,174488.0159,174.4880159,7.586435472
92,92,Alameda County,3.0,289.3811111,1.222998377,3076409.0,06-165271,2016-WTW-10679-OE,,61222.0,CA,6001.0,Golden Hills North,2017.0,20.0,46.0,GE Wind,GE2.3-116,2300.0,80.0,116.0,10568.32,138.1,0.0,,3.0,3.0,10/24/17,Digital Globe,-121.633011,37.771812,GE Wind,Steel,Painted,GFRP,,,,174488.0159,174.4880159,7.586435472
93,93,Alameda County,3.0,289.3811111,1.222998377,3076166.0,06-165293,2016-WTW-10676-OE,,61222.0,CA,6001.0,Golden Hills North,2017.0,20.0,46.0,GE Wind,GE2.3-116,2300.0,80.0,116.0,10568.32,138.1,0.0,,3.0,3.0,11/22/19,Digital Globe,-121.657181,37.769787,GE Wind,Steel,Painted,GFRP,,,,174488.0159,174.4880159,7.586435472
94,94,Alameda County,3.0,289.3811111,1.222998377,3076989.0,06-172808,2016-WTW-10670-OE,,61222.0,CA,6001.0,Golden Hills North,2017.0,20.0,46.0,GE Wind,GE2.3-116,2300.0,80.0,116.0,10568.32,138.1,0.0,,3.0,3.0,10/24/17,Digital Globe,-121.662148,37.78611,GE Wind,Steel,Painted,GFRP,,,,174488.0159,174.4880159,7.586435472
95,95,Alameda County,3.0,289.3811111,1.222998377,3076632.0,06-165241,2016-WTW-10685-OE,,61222.0,CA,6001.0,Golden Hills North,2017.0,20.0,46.0,GE Wind,GE2.3-116,2300.0,80.0,116.0,10568.32,138.1,0.0,,3.0,3.0,10/24/17,Digital Globe,-121.615814,37.757481,GE Wind,Steel,Painted,GFRP,,,,174488.0159,174.4880159,7.586435472
96,96,Alameda County,3.0,289.3811111,1.222998377,3077746.0,06-172807,2016-WTW-10669-OE,,61222.0,CA,6001.0,Golden Hills North,2017.0,20.0,46.0,GE Wind,GE2.3-116,2300.0,80.0,116.0,10568.32,138.1,0.0,,3.0,3.0,10/24/17,Digital Globe,-121.665642,37.787468,GE Wind,Steel,Painted,GFRP,,,,174488.0159,174.4880159,7.586435472
97,97,Alameda County,3.0,289.3811111,1.222998377,3076242.0,06-172812,2016-WTW-10691-OE,,61222.0,CA,6001.0,Golden Hills North,2017.0,20.0,46.0,GE Wind,GE2.3-116,2300.0,80.0,116.0,10568.32,138.1,0.0,,3.0,3.0,10/24/17,Digital Globe,-121.655983,37.784878,GE Wind,Steel,Painted,GFRP,,,,174488.0159,174.4880159,7.586435472
98,98,Alameda County,3.0,289.3811111,1.222998377,3009266.0,,,11061.0,,CA,6001.0,Patterson Pass,1985.0,201.0,13.07,Bonus,,65.0,24.6,16.0,201.06,32.6,0.0,,3.0,3.0,10/16/18,Digital Globe,-121.612396,37.692047,,,,,,,,3319.596726,3.319596726,5.107071886
99,99,Alameda County,3.0,289.3811111,1.222998377,3002682.0,,,11058.0,,CA,6001.0,Patterson Pass,1985.0,201.0,13.07,Bonus,,65.0,24.6,16.0,201.06,32.6,0.0,,3.0,3.0,10/16/18,Digital Globe,-121.606689,37.690193,,,,,,,,3319.596726,3.319596726,5.107071886
100,100,Alameda County,3.0,289.3811111,1.222998377,3008893.0,,,11119.0,,CA,6001.0,Patterson Pass,1985.0,201.0,13.07,Bonus,,65.0,24.6,16.0,201.06,32.6,0.0,,3.0,3.0,10/16/18,Digital Globe,-121.618629,37.70113,,,,,,,,3319.596726,3.319596726,5.107071886
101,101,Alameda County,3.0,289.3811111,1.222998377,3008868.0,,,11143.0,,CA,6001.0,Patterson Pass,1985.0,201.0,13.07,Bonus,,65.0,24.6,16.0,201.06,32.6,0.0,,3.0,3.0,10/16/18,Digital Globe,-121.62233,37.698853,,,,,,,,3319.596726,3.319596726,5.107071886
102,102,Alameda County,3.0,289.3811111,1.222998377,3008223.0,,,11250.0,,CA,6001.0,Patterson Pass,1985.0,201.0,13.07,Bonus,,65.0,24.6,16.0,201.06,32.6,0.0,,3.0,3.0,10/16/18,Digital Globe,-121.610428,37.707191,,,,,,,,3319.596726,3.319596726,5.107071886
103,103,Alameda County,3.0,289.3811111,1.222998377,3001373.0,,,11120.0,,CA,6001.0,Patterson Pass,1985.0,201.0,13.07,Bonus,,65.0,24.6,16.0,201.06,32.6,0.0,,3.0,3.0,10/16/18,Digital Globe,-121.61879,37.701416,,,,,,,,3319.596726,3.319596726,5.107071886
104,104,Alameda County,3.0,289.3811111,1.222998377,3011036.0,,,11031.0,,CA,6001.0,Patterson Pass,1985.0,201.0,13.07,Bonus,,65.0,24.6,16.0,201.06,32.6,0.0,,3.0,3.0,1/1/12,NAIP,-121.610985,37.689133,,,,,,,,3319.596726,3.319596726,5.107071886
105,105,Alameda County,3.0,289.3811111,1.222998377,3007606.0,,,11141.0,,CA,6001.0,Patterson Pass,1985.0,201.0,13.07,Bonus,,65.0,24.6,16.0,201.06,32.6,0.0,,3.0,3.0,10/16/18,Digital Globe,-121.617828,37.702129,,,,,,,,3319.596726,3.319596726,5.107071886
106,106,Alameda County,3.0,289.3811111,1.222998377,3002790.0,,,11107.0,,CA,6001.0,Patterson Pass,1985.0,201.0,13.07,Bonus,,65.0,24.6,16.0,201.06,32.6,0.0,,3.0,3.0,10/16/18,Digital Globe,-121.620255,37.698093,,,,,,,,3319.596726,3.319596726,5.107071886
107,107,Alameda County,3.0,289.3811111,1.222998377,3001532.0,,,11243.0,,CA,6001.0,Patterson Pass,1985.0,201.0,13.07,Bonus,,65.0,24.6,16.0,201.06,32.6,0.0,,3.0,3.0,10/16/18,Digital Globe,-121.609222,37.706814,,,,,,,,3319.596726,3.319596726,5.107071886
108,108,Alameda County,3.0,289.3811111,1.222998377,3010395.0,,,11054.0,,CA,6001.0,Patterson Pass,1985.0,201.0,13.07,Bonus,,65.0,24.6,16.0,201.06,32.6,0.0,,3.0,3.0,10/16/18,Digital Globe,-121.606697,37.688828,,,,,,,,3319.596726,3.319596726,5.107071886
109,109,Alameda County,3.0,289.3811111,1.222998377,3011096.0,,,11233.0,,CA,6001.0,Patterson Pass,1985.0,201.0,13.07,Bonus,,65.0,24.6,16.0,201.06,32.6,0.0,,3.0,3.0,10/16/18,Digital Globe,-121.611908,37.705795,,,,,,,,3319.596726,3.319596726,5.107071886
110,110,Alameda County,3.0,289.3811111,1.222998377,3003461.0,,,11247.0,,CA,6001.0,Patterson Pass,1985.0,201.0,13.07,Bonus,,65.0,24.6,16.0,201.06,32.6,0.0,,3.0,3.0,10/16/18,Digital Globe,-121.610161,37.706299,,,,,,,,3319.596726,3.319596726,5.107071886
111,111,Alameda County,3.0,289.3811111,1.222998377,3007174.0,,,11019.0,,CA,6001.0,Patterson Pass,1985.0,201.0,13.07,Bonus,,65.0,24.6,16.0,201.06,32.6,0.0,,3.0,3.0,10/16/18,Digital Globe,-121.612389,37.689693,,,,,,,,3319.596726,3.319596726,5.107071886
112,112,Alameda County,3.0,289.3811111,1.222998377,3002449.0,,,11024.0,,CA,6001.0,Patterson Pass,1985.0,201.0,13.07,Bonus,,65.0,24.6,16.0,201.06,32.6,0.0,,3.0,3.0,10/16/18,Digital Globe,-121.612381,37.691143,,,,,,,,3319.596726,3.319596726,5.107071886
113,113,Alameda County,3.0,289.3811111,1.222998377,3010028.0,,,11044.0,,CA,6001.0,Patterson Pass,1985.0,201.0,13.07,Bonus,,65.0,24.6,16.0,201.06,32.6,0.0,,3.0,3.0,10/16/18,Digital Globe,-121.608444,37.690075,,,,,,,,3319.596726,3.319596726,5.107071886
114,114,Alameda County,3.0,289.3811111,1.222998377,3007711.0,,,11151.0,,CA,6001.0,Patterson Pass,1985.0,201.0,13.07,Bonus,,65.0,24.6,16.0,201.06,32.6,0.0,,3.0,3.0,10/16/18,Digital Globe,-121.621849,37.694897,,,,,,,,3319.596726,3.319596726,5.107071886
115,115,Alameda County,3.0,289.3811111,1.222998377,3011197.0,,,11016.0,,CA,6001.0,Patterson Pass,1985.0,201.0,13.07,Bonus,,65.0,24.6,16.0,201.06,32.6,0.0,,3.0,3.0,10/16/18,Digital Globe,-121.612389,37.688793,,,,,,,,3319.596726,3.319596726,5.107071886
116,116,Alameda County,3.0,289.3811111,1.222998377,3008961.0,,,11100.0,,CA,6001.0,Patterson Pass,1985.0,201.0,13.07,Bonus,,65.0,24.6,16.0,201.06,32.6,0.0,,3.0,3.0,10/16/18,Digital Globe,-121.618324,37.694912,,,,,,,,3319.596726,3.319596726,5.107071886
117,117,Alameda County,3.0,289.3811111,1.222998377,3004668.0,,,11040.0,,CA,6001.0,Patterson Pass,1985.0,201.0,13.07,Bonus,,65.0,24.6,16.0,201.06,32.6,0.0,,3.0,3.0,10/16/18,Digital Globe,-121.609688,37.691196,,,,,,,,3319.596726,3.319596726,5.107071886
118,118,Alameda County,3.0,289.3811111,1.222998377,3006982.0,,,11112.0,,CA,6001.0,Patterson Pass,1985.0,201.0,13.07,Bonus,,65.0,24.6,16.0,201.06,32.6,0.0,,3.0,3.0,10/16/18,Digital Globe,-121.619225,37.699398,,,,,,,,3319.596726,3.319596726,5.107071886
119,119,Alameda County,3.0,289.3811111,1.222998377,3001572.0,,,11167.0,,CA,6001.0,Patterson Pass,1985.0,201.0,13.07,Bonus,,65.0,24.6,16.0,201.06,32.6,0.0,,3.0,3.0,10/16/18,Digital Globe,-121.607788,37.692894,,,,,,,,3319.596726,3.319596726,5.107071886
120,120,Alameda County,3.0,289.3811111,1.222998377,3000405.0,,,11166.0,,CA,6001.0,Patterson Pass,1985.0,201.0,13.07,Bonus,,65.0,24.6,16.0,201.06,32.6,0.0,,3.0,3.0,10/16/18,Digital Globe,-121.607788,37.692596,,,,,,,,3319.596726,3.319596726,5.107071886
121,121,Alameda County,3.0,289.3811111,1.222998377,3008319.0,,,10618.0,,CA,6001.0,Patterson Pass,1985.0,201.0,13.07,Bonus,,65.0,24.6,16.0,201.06,32.6,0.0,,3.0,3.0,10/16/18,Digital Globe,-121.622261,37.705719,,,,,,,,3319.596726,3.319596726,5.107071886
122,122,Alameda County,3.0,289.3811111,1.222998377,3008084.0,,,10619.0,,CA,6001.0,Patterson Pass,1985.0,201.0,13.07,Bonus,,65.0,24.6,16.0,201.06,32.6,0.0,,3.0,3.0,10/16/18,Digital Globe,-121.622391,37.705994,,,,,,,,3319.596726,3.319596726,5.107071886
123,123,Alameda County,3.0,289.3811111,1.222998377,3007166.0,,,11011.0,,CA,6001.0,Patterson Pass,1985.0,201.0,13.07,Bonus,,65.0,24.6,16.0,201.06,32.6,0.0,,3.0,3.0,10/16/18,Digital Globe,-121.613556,37.690105,,,,,,,,3319.596726,3.319596726,5.107071886
124,124,Alameda County,3.0,289.3811111,1.222998377,3003825.0,,,11239.0,,CA,6001.0,Patterson Pass,1985.0,201.0,13.07,Bonus,,65.0,24.6,16.0,201.06,32.6,0.0,,3.0,3.0,10/16/18,Digital Globe,-121.60881,37.705589,,,,,,,,3319.596726,3.319596726,5.107071886
125,125,Alameda County,3.0,289.3811111,1.222998377,3006893.0,,,11073.0,,CA,6001.0,Patterson Pass,1985.0,201.0,13.07,Bonus,,65.0,24.6,16.0,201.06,32.6,0.0,,3.0,3.0,10/16/18,Digital Globe,-121.612411,37.692947,,,,,,,,3319.596726,3.319596726,5.107071886
126,126,Alameda County,3.0,289.3811111,1.222998377,3006549.0,,,11126.0,,CA,6001.0,Patterson Pass,1985.0,201.0,13.07,Bonus,,65.0,24.6,16.0,201.06,32.6,0.0,,3.0,3.0,10/16/18,Digital Globe,-121.62149,37.700737,,,,,,,,3319.596726,3.319596726,5.107071886
127,127,Alameda County,3.0,289.3811111,1.222998377,3006673.0,,,11057.0,,CA,6001.0,Patterson Pass,1985.0,201.0,13.07,Bonus,,65.0,24.6,16.0,201.06,32.6,0.0,,3.0,3.0,10/16/18,Digital Globe,-121.606689,37.689896,,,,,,,,3319.596726,3.319596726,5.107071886
128,128,Alameda County,3.0,289.3811111,1.222998377,3009723.0,,,11231.0,,CA,6001.0,Patterson Pass,1985.0,201.0,13.07,Bonus,,65.0,24.6,16.0,201.06,32.6,0.0,,3.0,3.0,10/16/18,Digital Globe,-121.611649,37.705231,,,,,,,,3319.596726,3.319596726,5.107071886
129,129,Alameda County,3.0,289.3811111,1.222998377,3001804.0,,,11240.0,,CA,6001.0,Patterson Pass,1985.0,201.0,13.07,Bonus,,65.0,24.6,16.0,201.06,32.6,0.0,,3.0,3.0,10/16/18,Digital Globe,-121.608971,37.705929,,,,,,,,3319.596726,3.319596726,5.107071886
130,130,Alameda County,3.0,289.3811111,1.222998377,3010236.0,,,11148.0,,CA,6001.0,Patterson Pass,1985.0,201.0,13.07,Bonus,,65.0,24.6,16.0,201.06,32.6,0.0,,3.0,3.0,10/16/18,Digital Globe,-121.621376,37.697533,,,,,,,,3319.596726,3.319596726,5.107071886
131,131,Alameda County,3.0,289.3811111,1.222998377,3006619.0,,,11042.0,,CA,6001.0,Patterson Pass,1985.0,201.0,13.07,Bonus,,65.0,24.6,16.0,201.06,32.6,0.0,,3.0,3.0,10/16/18,Digital Globe,-121.609688,37.691795,,,,,,,,3319.596726,3.319596726,5.107071886
132,132,Alameda County,3.0,289.3811111,1.222998377,3001246.0,,,11109.0,,CA,6001.0,Patterson Pass,1985.0,201.0,13.07,Bonus,,65.0,24.6,16.0,201.06,32.6,0.0,,3.0,3.0,10/16/18,Digital Globe,-121.620537,37.698654,,,,,,,,3319.596726,3.319596726,5.107071886
133,133,Alameda County,3.0,289.3811111,1.222998377,3002802.0,,,11252.0,,CA,6001.0,Patterson Pass,1985.0,201.0,13.07,Bonus,,65.0,24.6,16.0,201.06,32.6,0.0,,3.0,3.0,10/16/18,Digital Globe,-121.610611,37.707798,,,,,,,,3319.596726,3.319596726,5.107071886
134,134,Alameda County,3.0,289.3811111,1.222998377,3006005.0,,,11009.0,,CA,6001.0,Patterson Pass,1985.0,201.0,13.07,Bonus,,65.0,24.6,16.0,201.06,32.6,0.0,,3.0,3.0,10/16/18,Digital Globe,-121.613556,37.689518,,,,,,,,3319.596726,3.319596726,5.107071886
135,135,Alameda County,3.0,289.3811111,1.222998377,3010480.0,,,11030.0,,CA,6001.0,Patterson Pass,1985.0,201.0,13.07,Bonus,,65.0,24.6,16.0,201.06,32.6,0.0,,3.0,3.0,10/16/18,Digital Globe,-121.610977,37.688847,,,,,,,,3319.596726,3.319596726,5.107071886
136,136,Alameda County,3.0,289.3811111,1.222998377,3000955.0,,,11117.0,,CA,6001.0,Patterson Pass,1985.0,201.0,13.07,Bonus,,65.0,24.6,16.0,201.06,32.6,0.0,,3.0,3.0,10/16/18,Digital Globe,-121.618378,37.700535,,,,,,,,3319.596726,3.319596726,5.107071886
137,137,Alameda County,3.0,289.3811111,1.222998377,3003042.0,,,11139.0,,CA,6001.0,Patterson Pass,1985.0,201.0,13.07,Bonus,,65.0,24.6,16.0,201.06,32.6,0.0,,3.0,3.0,10/16/18,Digital Globe,-121.617409,37.701313,,,,,,,,3319.596726,3.319596726,5.107071886
138,138,Alameda County,3.0,289.3811111,1.222998377,3002965.0,,,11035.0,,CA,6001.0,Patterson Pass,1985.0,201.0,13.07,Bonus,,65.0,24.6,16.0,201.06,32.6,0.0,,3.0,3.0,10/16/18,Digital Globe,-121.609016,37.688637,,,,,,,,3319.596726,3.319596726,5.107071886
139,139,Alameda County,3.0,289.3811111,1.222998377,3000222.0,,,11241.0,,CA,6001.0,Patterson Pass,1985.0,201.0,13.07,Bonus,,65.0,24.6,16.0,201.06,32.6,0.0,,3.0,3.0,10/16/18,Digital Globe,-121.609062,37.706211,,,,,,,,3319.596726,3.319596726,5.107071886
140,140,Alameda County,3.0,289.3811111,1.222998377,3000738.0,,,11140.0,,CA,6001.0,Patterson Pass,1985.0,201.0,13.07,Bonus,,65.0,24.6,16.0,201.06,32.6,0.0,,3.0,3.0,10/16/18,Digital Globe,-121.617569,37.701595,,,,,,,,3319.596726,3.319596726,5.107071886
141,141,Alameda County,3.0,289.3811111,1.222998377,3004806.0,,,11021.0,,CA,6001.0,Patterson Pass,1985.0,201.0,13.07,Bonus,,65.0,24.6,16.0,201.06,32.6,0.0,,3.0,3.0,10/16/18,Digital Globe,-121.612389,37.690296,,,,,,,,3319.596726,3.319596726,5.107071886
142,142,Alameda County,3.0,289.3811111,1.222998377,3006537.0,,,11249.0,,CA,6001.0,Patterson Pass,1985.0,201.0,13.07,Bonus,,65.0,24.6,16.0,201.06,32.6,0.0,,3.0,3.0,10/16/18,Digital Globe,-121.610329,37.706871,,,,,,,,3319.596726,3.319596726,5.107071886
143,143,Alameda County,3.0,289.3811111,1.222998377,3004149.0,,,11015.0,,CA,6001.0,Patterson Pass,1985.0,201.0,13.07,Bonus,,65.0,24.6,16.0,201.06,32.6,0.0,,3.0,3.0,10/16/18,Digital Globe,-121.612366,37.688431,,,,,,,,3319.596726,3.319596726,5.107071886
144,144,Alameda County,3.0,289.3811111,1.222998377,3009197.0,,,10615.0,,CA,6001.0,Patterson Pass,1985.0,201.0,13.07,Bonus,,65.0,24.6,16.0,201.06,32.6,0.0,,3.0,3.0,10/16/18,Digital Globe,-121.62101,37.705429,,,,,,,,3319.596726,3.319596726,5.107071886
145,145,Alameda County,3.0,289.3811111,1.222998377,3000522.0,,,11036.0,,CA,6001.0,Patterson Pass,1985.0,201.0,13.07,Bonus,,65.0,24.6,16.0,201.06,32.6,0.0,,3.0,3.0,10/16/18,Digital Globe,-121.609634,37.689133,,,,,,,,3319.596726,3.319596726,5.107071886
146,146,Alameda County,3.0,289.3811111,1.222998377,3009798.0,,,11242.0,,CA,6001.0,Patterson Pass,1985.0,201.0,13.07,Bonus,,65.0,24.6,16.0,201.06,32.6,0.0,,3.0,3.0,10/16/18,Digital Globe,-121.609146,37.706516,,,,,,,,3319.596726,3.319596726,5.107071886
147,147,Alameda County,3.0,289.3811111,1.222998377,3010507.0,,,11072.0,,CA,6001.0,Patterson Pass,1985.0,201.0,13.07,Bonus,,65.0,24.6,16.0,201.06,32.6,0.0,,3.0,3.0,10/16/18,Digital Globe,-121.612411,37.69265,,,,,,,,3319.596726,3.319596726,5.107071886
148,148,Alameda County,3.0,289.3811111,1.222998377,3004946.0,,,11062.0,,CA,6001.0,Patterson Pass,1985.0,201.0,13.07,Bonus,,65.0,24.6,16.0,201.06,32.6,0.0,,3.0,3.0,10/16/18,Digital Globe,-121.612411,37.692314,,,,,,,,3319.596726,3.319596726,5.107071886
149,149,Alameda County,3.0,289.3811111,1.222998377,3011432.0,,,11006.0,,CA,6001.0,Patterson Pass,1985.0,201.0,13.07,Bonus,,65.0,24.6,16.0,201.06,32.6,0.0,,3.0,3.0,10/16/18,Digital Globe,-121.613609,37.688629,,,,,,,,3319.596726,3.319596726,5.107071886
150,150,Alameda County,3.0,289.3811111,1.222998377,3006372.0,,,10621.0,,CA,6001.0,Patterson Pass,1985.0,201.0,13.07,Bonus,,65.0,24.6,16.0,201.06,32.6,0.0,,3.0,3.0,10/16/18,Digital Globe,-121.619835,37.706108,,,,,,,,3319.596726,3.319596726,5.107071886
